token_id,threshold,coverage,success,precision,status,total_count
0,0.92,4626,4626,1.0,ok,14181
1,0.69,105,105,1.0,ok,415
2,0.74,134,134,1.0,ok,409
3,0.99,16717,16717,1.0,ok,195148
4,0.63,138,138,1.0,ok,305
5,0.88,103,103,1.0,ok,281
6,0.88,242,242,1.0,ok,1659
7,0.98,11322,11322,1.0,ok,57696
8,0.98,32102,32102,1.0,ok,123640
10,0.95,10167,10167,1.0,ok,38122
11,1.0,13336,13336,1.0,ok,393749
12,0.97,12858,12858,1.0,ok,54915
13,0.99,19430,19430,1.0,ok,263889
14,0.9,1390,1390,1.0,ok,5503
15,,0,0,,fallback_no_valid_threshold,500623
16,1.0,66603,66603,1.0,ok,822290
17,1.0,83739,83739,1.0,ok,988675
18,1.0,41191,41191,1.0,ok,374942
19,1.0,28501,28501,1.0,ok,274654
20,,0,0,,fallback_no_valid_threshold,257705
21,0.99,37842,37842,1.0,ok,199767
22,1.0,12806,12806,1.0,ok,120987
23,1.0,13311,13311,1.0,ok,121904
24,1.0,12859,12859,1.0,ok,131552
25,0.99,13291,13291,1.0,ok,129272
27,0.71,200,200,1.0,ok,486
28,0.94,3829,3829,1.0,ok,20808
29,0.76,257,257,1.0,ok,482
31,0.66,1222,1222,1.0,ok,1740
32,0.91,1543,1543,1.0,ok,10063
33,0.86,2455,2455,1.0,ok,6566
34,0.81,1708,1708,1.0,ok,4729
35,0.79,842,842,1.0,ok,2093
36,0.93,362,362,1.0,ok,1823
37,0.81,686,686,1.0,ok,1813
38,0.81,562,562,1.0,ok,2160
39,0.81,335,335,1.0,ok,957
40,0.79,136,136,1.0,ok,511
41,0.95,101,101,1.0,ok,477
42,0.67,515,515,1.0,ok,1471
43,0.63,153,153,1.0,ok,323
44,0.65,968,968,1.0,ok,3476
45,0.78,1061,1061,1.0,ok,4455
46,0.82,541,541,1.0,ok,1986
47,0.81,1234,1234,1.0,ok,4380
48,0.93,380,380,1.0,ok,2703
49,0.68,764,764,1.0,ok,2022
50,0.9,788,788,1.0,ok,4400
51,0.64,317,317,1.0,ok,1135
53,0.8,328,328,1.0,ok,1083
54,0.61,117,117,1.0,ok,267
55,0.94,179,179,1.0,ok,874
56,0.5,194,194,1.0,ok,298
57,0.56,553,553,1.0,ok,1161
58,0.83,2414,2414,1.0,ok,8364
59,1.0,4836,4836,1.0,ok,49526
60,1.0,12987,12987,1.0,ok,65116
61,1.0,20690,20690,1.0,ok,208595
62,0.99,11139,11139,1.0,ok,62520
64,0.98,9513,9513,1.0,ok,77938
65,0.99,4634,4634,1.0,ok,42707
66,0.99,3356,3356,1.0,ok,17058
67,0.91,3386,3386,1.0,ok,9571
68,0.88,526,526,1.0,ok,1242
69,0.87,6688,6688,1.0,ok,29910
70,0.82,1043,1043,1.0,ok,4876
71,0.99,435,435,1.0,ok,4025
72,0.99,2524,2524,1.0,ok,15909
73,0.94,246,246,1.0,ok,1123
74,0.88,4846,4846,1.0,ok,21947
75,0.59,970,970,1.0,ok,2330
76,0.88,2365,2365,1.0,ok,10156
77,0.95,6493,6493,1.0,ok,40360
78,0.8,103,103,1.0,ok,277
79,0.9,2631,2631,1.0,ok,12270
80,0.92,1049,1049,1.0,ok,4084
81,0.95,3740,3740,1.0,ok,21289
82,0.95,1470,1470,1.0,ok,7859
83,0.98,1310,1310,1.0,ok,9244
84,0.68,459,459,1.0,ok,1488
85,0.61,254,254,1.0,ok,663
86,0.87,1032,1032,1.0,ok,4568
87,0.99,30600,30600,1.0,ok,236970
88,0.99,7179,7179,1.0,ok,46325
89,0.96,3431,3431,1.0,ok,15582
90,1.0,39571,39571,1.0,ok,350561
91,0.98,3695,3695,1.0,ok,16696
92,1.0,32519,32519,1.0,ok,196376
198,1.0,84457,84457,1.0,ok,1570742
220,,0,0,,fallback_no_valid_threshold,1100874
256,0.95,12984,12984,1.0,ok,47067
257,0.87,824,824,1.0,ok,3031
258,0.79,311,311,1.0,ok,961
259,0.96,10709,10709,1.0,ok,61610
262,0.65,172,172,1.0,ok,429
263,0.53,398,398,1.0,ok,657
267,0.99,631,631,1.0,ok,4558
268,0.97,43931,43931,1.0,ok,842569
269,0.83,391,391,1.0,ok,1180
271,0.67,277,277,1.0,ok,784
272,0.97,4640,4640,1.0,ok,14756
273,0.75,451,451,1.0,ok,1311
274,0.75,461,461,1.0,ok,1491
276,,0,0,,fallback_no_valid_threshold,347
278,0.61,163,163,1.0,ok,234
281,0.98,3680,3680,1.0,ok,21068
282,0.83,1532,1532,1.0,ok,3957
283,0.91,1066,1066,1.0,ok,6942
285,0.95,7653,7653,1.0,ok,29936
286,,0,0,,fallback_no_valid_threshold,202
287,0.71,162,162,1.0,ok,360
289,0.76,1855,1855,1.0,ok,6223
292,0.82,813,813,1.0,ok,2596
295,0.92,1329,1329,1.0,ok,5470
296,0.93,4668,4668,1.0,ok,23923
297,0.93,12366,12366,1.0,ok,86522
298,0.64,120,120,1.0,ok,535
299,0.94,2080,2080,1.0,ok,5696
300,0.98,28489,28489,1.0,ok,251670
301,0.97,14104,14104,1.0,ok,93920
307,0.85,1269,1269,1.0,ok,3223
313,0.71,104,104,1.0,ok,338
318,0.75,194,194,1.0,ok,424
320,0.92,2727,2727,1.0,ok,13034
322,0.84,312,312,1.0,ok,1020
326,0.84,405,405,1.0,ok,899
331,0.84,226,226,1.0,ok,960
332,0.95,237,237,1.0,ok,1735
333,0.85,1200,1200,1.0,ok,3081
334,0.87,530,530,1.0,ok,2321
340,0.97,8472,8472,1.0,ok,28830
341,0.98,31009,31009,1.0,ok,203896
348,0.96,857,857,1.0,ok,2876
352,0.9,4657,4657,1.0,ok,26095
354,0.76,104,104,1.0,ok,297
355,0.89,2072,2072,1.0,ok,9805
362,0.86,159,159,1.0,ok,487
363,0.97,10726,10726,1.0,ok,49275
365,0.89,158,158,1.0,ok,796
366,0.9,1468,1468,1.0,ok,7114
367,0.93,3996,3996,1.0,ok,28177
372,0.7,130,130,1.0,ok,204
373,1.0,53384,53384,1.0,ok,484180
378,0.87,6801,6801,1.0,ok,38691
385,0.74,322,322,1.0,ok,940
387,,0,0,,fallback_no_valid_threshold,234
388,0.79,1297,1297,1.0,ok,4518
391,0.86,1931,1931,1.0,ok,10264
403,0.75,1590,1590,1.0,ok,5797
408,0.95,780,780,1.0,ok,4491
409,0.95,1182,1182,1.0,ok,10855
413,0.92,1538,1538,1.0,ok,5376
416,0.73,118,118,1.0,ok,409
429,0.66,134,134,1.0,ok,461
435,0.85,689,689,1.0,ok,1877
436,,0,0,,fallback_no_valid_threshold,277
438,0.95,9479,9479,1.0,ok,111700
442,0.82,497,497,1.0,ok,1947
444,0.74,471,471,1.0,ok,1292
449,0.94,6067,6067,1.0,ok,37099
453,0.93,1749,1749,1.0,ok,7478
454,0.7,620,620,1.0,ok,1742
457,,0,0,,fallback_no_valid_threshold,342
461,0.78,334,334,1.0,ok,821
464,0.75,267,267,1.0,ok,1008
468,0.93,2476,2476,1.0,ok,31163
471,0.9,195,195,1.0,ok,807
475,0.77,275,275,1.0,ok,892
477,0.66,167,167,1.0,ok,481
480,0.98,1092,1092,1.0,ok,4123
482,0.82,2507,2507,1.0,ok,8834
491,,0,0,,fallback_no_valid_threshold,297
493,0.95,276,276,1.0,ok,1029
497,0.67,421,421,1.0,ok,775
498,0.9,3360,3360,1.0,ok,13943
500,0.82,336,336,1.0,ok,1178
501,0.81,1667,1667,1.0,ok,12685
505,0.99,133,133,1.0,ok,1576
508,0.76,397,397,1.0,ok,952
522,,0,0,,fallback_no_valid_threshold,288
526,0.8,1438,1438,1.0,ok,4595
527,0.93,6415,6415,1.0,ok,36583
529,0.67,219,219,1.0,ok,464
537,1.0,18207,18207,1.0,ok,210300
541,0.63,423,423,1.0,ok,1098
546,0.86,4478,4478,1.0,ok,16345
558,0.99,22354,22354,1.0,ok,664081
560,0.89,3013,3013,1.0,ok,22377
561,0.91,2596,2596,1.0,ok,20753
588,0.9,664,664,1.0,ok,1624
593,0.88,1263,1263,1.0,ok,5985
606,0.77,422,422,1.0,ok,1249
611,0.86,307,307,1.0,ok,1761
617,0.76,418,418,1.0,ok,1021
623,0.81,578,578,1.0,ok,1386
624,0.76,1174,1174,1.0,ok,4481
627,0.91,734,734,1.0,ok,4766
632,0.78,188,188,1.0,ok,556
636,0.91,1936,1936,1.0,ok,7375
640,0.8,372,372,1.0,ok,1578
644,0.73,951,951,1.0,ok,1870
648,0.73,144,144,1.0,ok,1218
654,0.92,1431,1431,1.0,ok,9025
672,,0,0,,fallback_no_valid_threshold,226
678,0.96,1406,1406,1.0,ok,21206
698,0.79,2776,2776,1.0,ok,11754
718,0.81,181,181,1.0,ok,954
723,0.79,1988,1988,1.0,ok,6231
731,0.77,122,122,1.0,ok,461
733,0.77,998,998,1.0,ok,3247
740,0.87,3090,3090,1.0,ok,16101
760,0.74,518,518,1.0,ok,2244
763,0.83,243,243,1.0,ok,1048
778,0.86,335,335,1.0,ok,1036
781,1.0,32386,32386,1.0,ok,313740
782,0.89,342,342,1.0,ok,1334
792,,0,0,,fallback_no_valid_threshold,895
795,1.0,61727,61727,1.0,ok,597245
797,0.96,2329,2329,1.0,ok,13724
802,0.76,563,563,1.0,ok,2211
809,0.77,565,565,1.0,ok,1698
810,0.84,2112,2112,1.0,ok,9569
818,0.88,2298,2298,1.0,ok,15456
822,0.54,115,115,1.0,ok,210
825,0.65,139,139,1.0,ok,624
831,,0,0,,fallback_no_valid_threshold,275
834,0.93,5364,5364,1.0,ok,30081
838,0.63,341,341,1.0,ok,802
846,0.74,419,419,1.0,ok,1452
850,0.85,200,200,1.0,ok,1237
854,0.9,457,457,1.0,ok,1452
866,0.42,288,288,1.0,ok,424
869,,0,0,,fallback_no_valid_threshold,526
876,,0,0,,fallback_no_valid_threshold,207
880,0.81,1017,1017,1.0,ok,3400
897,0.79,738,738,1.0,ok,3506
898,0.84,436,436,1.0,ok,1741
900,0.72,221,221,1.0,ok,631
901,0.67,222,222,1.0,ok,610
911,0.91,408,408,1.0,ok,3080
914,0.94,203,203,1.0,ok,985
922,,0,0,,fallback_no_valid_threshold,240
928,0.74,101,101,1.0,ok,342
931,0.98,13058,13058,1.0,ok,58162
943,0.95,5118,5118,1.0,ok,24747
947,0.83,1377,1377,1.0,ok,7276
950,0.92,1618,1618,1.0,ok,6355
962,,0,0,,fallback_no_valid_threshold,909
963,,0,0,,fallback_no_valid_threshold,256
971,0.66,304,304,1.0,ok,928
989,0.64,482,482,1.0,ok,1347
997,0.74,173,173,1.0,ok,569
1017,0.51,298,298,1.0,ok,503
1020,0.9,124,124,1.0,ok,611
1028,0.53,150,150,1.0,ok,208
1029,0.82,205,205,1.0,ok,1277
1037,0.87,361,361,1.0,ok,2025
1040,0.9,1636,1636,1.0,ok,5772
1050,0.79,4066,4066,1.0,ok,20657
1069,0.25,201,201,1.0,ok,226
1071,0.86,863,863,1.0,ok,4941
1077,0.8,527,527,1.0,ok,5831
1088,0.71,830,830,1.0,ok,2732
1094,0.71,467,467,1.0,ok,954
1097,0.78,724,724,1.0,ok,2559
1099,0.66,250,250,1.0,ok,717
1103,0.89,720,720,1.0,ok,2713
1104,0.76,459,459,1.0,ok,9132
1109,0.58,197,197,1.0,ok,385
1117,0.9,534,534,1.0,ok,3922
1119,0.93,2265,2265,1.0,ok,10126
1124,0.58,139,139,1.0,ok,329
1128,0.91,1273,1273,1.0,ok,5562
1176,0.63,357,357,1.0,ok,669
1191,0.89,364,364,1.0,ok,2779
1198,0.55,105,105,1.0,ok,288
1209,0.7,300,300,1.0,ok,1557
1217,,0,0,,fallback_no_valid_threshold,318
1218,0.88,2386,2386,1.0,ok,10372
1221,0.9,1707,1707,1.0,ok,4599
1234,0.71,241,241,1.0,ok,817
1242,0.79,468,468,1.0,ok,4041
1248,0.54,193,193,1.0,ok,392
1253,0.81,188,188,1.0,ok,728
1255,0.78,602,602,1.0,ok,2406
1260,0.48,211,211,1.0,ok,437
1261,0.79,2162,2162,1.0,ok,14281
1265,0.77,301,301,1.0,ok,1992
1285,0.76,268,268,1.0,ok,1284
1290,,0,0,,fallback_no_valid_threshold,303
1292,0.48,131,131,1.0,ok,295
1307,0.88,2658,2658,1.0,ok,14955
1310,0.84,911,911,1.0,ok,3076
1316,0.8,331,331,1.0,ok,1476
1325,,0,0,,fallback_no_valid_threshold,434
1329,,0,0,,fallback_no_valid_threshold,301
1339,0.85,261,261,1.0,ok,1414
1352,0.72,493,493,1.0,ok,1766
1359,0.65,150,150,1.0,ok,980
1380,0.52,370,370,1.0,ok,735
1387,0.93,803,803,1.0,ok,7771
1389,0.89,240,240,1.0,ok,615
1399,0.9,1351,1351,1.0,ok,6595
1402,0.5,259,259,1.0,ok,394
1421,0.48,465,465,1.0,ok,610
1435,0.87,1080,1080,1.0,ok,5530
1440,0.35,200,200,1.0,ok,279
1451,0.83,2010,2010,1.0,ok,5577
1459,0.7,448,448,1.0,ok,1311
1464,,0,0,,fallback_no_valid_threshold,328
1470,0.78,113,113,1.0,ok,339
1484,0.82,834,834,1.0,ok,4214
1487,0.87,109,109,1.0,ok,446
1489,0.61,297,297,1.0,ok,953
1490,0.68,365,365,1.0,ok,1040
1491,0.97,1307,1307,1.0,ok,30354
1493,0.85,270,270,1.0,ok,647
1494,0.66,209,209,1.0,ok,860
1501,0.81,823,823,1.0,ok,4105
1508,,0,0,,fallback_no_valid_threshold,234
1521,0.69,255,255,1.0,ok,886
1524,0.53,151,151,1.0,ok,311
1526,,0,0,,fallback_no_valid_threshold,243
1529,1.0,5344,5344,1.0,ok,57155
1538,0.64,583,583,1.0,ok,1507
1542,0.98,4097,4097,1.0,ok,25907
1543,0.75,315,315,1.0,ok,927
1550,0.69,125,125,1.0,ok,377
1570,0.8,289,289,1.0,ok,2250
1593,0.99,1454,1454,1.0,ok,8665
1594,0.84,497,497,1.0,ok,1605
1609,0.71,219,219,1.0,ok,682
1614,0.48,141,141,1.0,ok,283
1620,0.75,158,158,1.0,ok,927
1627,0.88,792,792,1.0,ok,5475
1635,0.61,216,216,1.0,ok,440
1652,,0,0,,fallback_no_valid_threshold,692
1654,,0,0,,fallback_no_valid_threshold,296
1661,0.7,581,581,1.0,ok,2391
1669,0.96,3864,3864,1.0,ok,19393
1671,0.9,1644,1644,1.0,ok,12049
1672,0.74,546,546,1.0,ok,11472
1683,,0,0,,fallback_no_valid_threshold,240
1685,,0,0,,fallback_no_valid_threshold,294
1698,,0,0,,fallback_no_valid_threshold,336
1710,0.71,146,146,1.0,ok,525
1728,0.65,172,172,1.0,ok,680
1729,0.85,433,433,1.0,ok,1403
1733,0.88,767,767,1.0,ok,3451
1741,0.98,361,361,1.0,ok,3368
1745,0.82,1531,1531,1.0,ok,5701
1746,0.73,147,147,1.0,ok,667
1749,,0,0,,fallback_no_valid_threshold,391
1750,,0,0,,fallback_no_valid_threshold,273
1759,0.62,156,156,1.0,ok,401
1774,0.74,374,374,1.0,ok,1401
1775,0.52,144,144,1.0,ok,274
1788,0.98,5344,5344,1.0,ok,40804
1801,0.8,290,290,1.0,ok,1412
1803,0.53,140,140,1.0,ok,210
1813,0.84,463,463,1.0,ok,1495
1824,0.92,522,522,1.0,ok,1201
1827,0.98,591,591,1.0,ok,5039
1833,0.43,178,178,1.0,ok,222
1834,0.85,343,343,1.0,ok,1192
1850,,0,0,,fallback_no_valid_threshold,534
1851,0.71,181,181,1.0,ok,326
1853,0.92,862,862,1.0,ok,4424
1892,0.99,6865,6865,1.0,ok,17738
1896,0.78,515,515,1.0,ok,1456
1900,,0,0,,fallback_no_valid_threshold,283
1906,0.9,3662,3662,1.0,ok,13274
1909,0.66,173,173,1.0,ok,1023
1914,0.65,198,198,1.0,ok,1580
1921,0.64,778,778,1.0,ok,4888
1944,0.98,798,798,1.0,ok,5415
1946,0.92,3418,3418,1.0,ok,16912
1948,0.8,555,555,1.0,ok,1774
1963,0.85,1411,1411,1.0,ok,6114
1971,0.69,343,343,1.0,ok,1253
1991,0.64,114,114,1.0,ok,294
1993,0.61,738,738,1.0,ok,3020
1994,,0,0,,fallback_no_valid_threshold,226
2022,0.83,1727,1727,1.0,ok,9801
2039,0.64,237,237,1.0,ok,480
2073,0.84,193,193,1.0,ok,1282
2088,0.72,2461,2461,1.0,ok,6642
2094,,0,0,,fallback_no_valid_threshold,395
2096,0.57,235,235,1.0,ok,490
2104,0.75,297,297,1.0,ok,1026
2127,,0,0,,fallback_no_valid_threshold,242
2129,0.87,859,859,1.0,ok,3239
2137,0.54,140,140,1.0,ok,378
2138,0.88,842,842,1.0,ok,4510
2140,0.86,2332,2332,1.0,ok,7637
2157,0.96,6175,6175,1.0,ok,16828
2183,0.93,11428,11428,1.0,ok,68444
2200,0.84,135,135,1.0,ok,571
2205,,0,0,,fallback_no_valid_threshold,250
2237,0.82,190,190,1.0,ok,1868
2238,,0,0,,fallback_no_valid_threshold,727
2242,0.91,182,182,1.0,ok,968
2258,0.75,129,129,1.0,ok,753
2263,0.7,701,701,1.0,ok,2501
2264,0.84,2600,2600,1.0,ok,7781
2272,,0,0,,fallback_no_valid_threshold,388
2274,0.78,1807,1807,1.0,ok,6629
2286,0.65,374,374,1.0,ok,907
2293,0.94,1543,1543,1.0,ok,9471
2303,0.59,150,150,1.0,ok,237
2319,0.68,205,205,1.0,ok,517
2323,0.9,155,155,1.0,ok,634
2328,0.77,1469,1469,1.0,ok,6471
2335,0.99,4404,4404,1.0,ok,18386
2338,0.84,683,683,1.0,ok,2491
2345,0.74,133,133,1.0,ok,248
2397,0.97,223,223,1.0,ok,2070
2404,0.72,113,113,1.0,ok,459
2418,,0,0,,fallback_no_valid_threshold,481
2421,0.93,132,132,1.0,ok,2306
2455,0.72,206,206,1.0,ok,947
2469,,0,0,,fallback_no_valid_threshold,343
2473,0.7,107,107,1.0,ok,471
2474,,0,0,,fallback_no_valid_threshold,645
2478,0.65,153,153,1.0,ok,377
2490,0.46,554,554,1.0,ok,937
2514,0.54,134,134,1.0,ok,276
2516,,0,0,,fallback_no_valid_threshold,516
2528,0.67,536,536,1.0,ok,1779
2531,0.8,290,290,1.0,ok,1149
2536,0.86,5630,5630,1.0,ok,16243
2537,0.83,222,222,1.0,ok,605
2538,,0,0,,fallback_no_valid_threshold,310
2541,,0,0,,fallback_no_valid_threshold,211
2545,0.84,111,111,1.0,ok,427
2548,0.87,364,364,1.0,ok,1368
2552,0.7,267,267,1.0,ok,888
2555,,0,0,,fallback_no_valid_threshold,203
2585,0.76,1140,1140,1.0,ok,4157
2588,0.95,241,241,1.0,ok,567
2592,0.87,126,126,1.0,ok,637
2599,,0,0,,fallback_no_valid_threshold,236
2602,0.84,202,202,1.0,ok,895
2606,,0,0,,fallback_no_valid_threshold,218
2614,0.76,130,130,1.0,ok,500
2622,0.81,119,119,1.0,ok,398
2623,,0,0,,fallback_no_valid_threshold,233
2627,0.7,969,969,1.0,ok,2591
2636,0.74,159,159,1.0,ok,664
2645,0.74,954,954,1.0,ok,3081
2651,0.83,260,260,1.0,ok,1314
2659,,0,0,,fallback_no_valid_threshold,243
2684,,0,0,,fallback_no_valid_threshold,249
2694,0.92,5243,5243,1.0,ok,15437
2725,,0,0,,fallback_no_valid_threshold,299
2730,0.86,2677,2677,1.0,ok,15854
2743,,0,0,,fallback_no_valid_threshold,366
2747,0.96,1024,1024,1.0,ok,4537
2750,,0,0,,fallback_no_valid_threshold,426
2751,,0,0,,fallback_no_valid_threshold,397
2753,0.85,569,569,1.0,ok,2305
2762,0.7,203,203,1.0,ok,353
2763,0.7,351,351,1.0,ok,1312
2771,0.6,115,115,1.0,ok,478
2774,0.68,194,194,1.0,ok,561
2778,,0,0,,fallback_no_valid_threshold,205
2791,0.7,227,227,1.0,ok,452
2792,0.56,114,114,1.0,ok,232
2802,0.97,248,248,1.0,ok,1725
2824,0.7,644,644,1.0,ok,1985
2825,,0,0,,fallback_no_valid_threshold,218
2826,0.88,375,375,1.0,ok,1527
2856,0.67,296,296,1.0,ok,935
2914,0.68,714,714,1.0,ok,2187
2917,0.92,1960,1960,1.0,ok,11398
2942,,0,0,,fallback_no_valid_threshold,272
2948,0.81,290,290,1.0,ok,1778
2952,0.43,170,170,1.0,ok,543
2954,0.88,406,406,1.0,ok,4293
2964,0.99,9877,9877,1.0,ok,38721
2971,1.0,29575,29575,1.0,ok,189403
2993,0.88,3519,3519,1.0,ok,16702
3009,0.48,274,274,1.0,ok,818
3062,0.97,44475,44475,1.0,ok,189362
3072,,0,0,,fallback_no_valid_threshold,231
3082,,0,0,,fallback_no_valid_threshold,339
3099,0.58,137,137,1.0,ok,250
3105,0.85,238,238,1.0,ok,806
3117,0.82,233,233,1.0,ok,2183
3124,,0,0,,fallback_no_valid_threshold,260
3141,,0,0,,fallback_no_valid_threshold,245
3165,,0,0,,fallback_no_valid_threshold,401
3173,0.8,914,914,1.0,ok,4144
3179,,0,0,,fallback_no_valid_threshold,254
3182,,0,0,,fallback_no_valid_threshold,227
3193,0.79,165,165,1.0,ok,670
3207,0.78,2490,2490,1.0,ok,8800
3209,0.61,490,490,1.0,ok,2033
3212,0.65,225,225,1.0,ok,830
