token_id,count,mean,p05,p10,p15,p25,p50,p75,min_conf,max_conf
220,21796,0.8759078545446985,0.36328125,0.52734375,0.65625,0.8359375,1.0,1.0,0.08056640625,1.0
279,15779,0.7017901407477898,0.1826171875,0.259765625,0.287109375,0.451171875,0.79296875,1.0,0.059326171875,1.0
13,14083,0.7709085824331641,0.18359375,0.361328125,0.439453125,0.57421875,0.91015625,1.0,0.08349609375,1.0
15,14081,0.8993378780027165,0.470703125,0.625,0.734375,0.87890625,1.0,1.0,0.09619140625,1.0
264,11422,0.6993497762678383,0.2275390625,0.2412109375,0.306640625,0.349609375,0.76171875,1.0,0.12255859375,1.0
16,11415,0.8703878167946507,0.30078125,0.423828125,0.6097656249999996,0.8671875,1.0,1.0,0.019287109375,1.0
315,11034,0.7512526533753625,0.265625,0.2890625,0.3046875,0.4296875,0.90625,1.0,0.07275390625,1.0
17,9938,0.9312348867667035,0.578125,0.66796875,0.8359375,0.96875,1.0,1.0,0.07568359375,1.0
18,7352,0.909178956937738,0.5546875,0.63671875,0.73046875,0.875,1.0,1.0,0.07958984375,1.0
323,7240,0.8643765781465815,0.259765625,0.48046875,0.65234375,0.81640625,1.0,1.0,0.08154296875,1.0
11,6917,0.8014768584194738,0.273046875,0.421875,0.515625,0.6328125,0.91796875,1.0,0.0830078125,1.0
284,5774,0.9399520615041566,0.578125,0.81640625,0.9060546874999997,0.96875,1.0,1.0,0.15625,1.0
11031,5616,0.8510027502337073,0.478515625,0.50390625,0.53125,0.6552734375,1.0,1.0,0.181640625,1.0
1555,5569,0.7374686461887233,0.201171875,0.21367187500000007,0.455078125,0.484375,0.93359375,1.0,0.1787109375,1.0
20,5273,0.9626076385596435,0.71875,0.8914062500000002,0.9609375,1.0,1.0,1.0,0.16015625,1.0
19,5250,0.9493408668154761,0.65625,0.8003906249999999,0.90625,1.0,1.0,1.0,0.10888671875,1.0
374,4732,0.8431741129213335,0.267578125,0.29296875,0.5703125,0.78125,0.96875,1.0,0.0908203125,1.0
358,4284,0.5002504094085551,0.306640625,0.318359375,0.337890625,0.36328125,0.416015625,0.494140625,0.103515625,1.0
320,3679,0.8250246330524599,0.1806640625,0.1904296875,0.5,0.81640625,0.9453125,1.0,0.154296875,1.0
614,3588,0.4756460880887681,0.2275390625,0.2373046875,0.244140625,0.251953125,0.3046875,0.859375,0.1328125,1.0
488,3244,0.9007347097526203,0.5546875,0.62109375,0.70703125,0.8359375,1.0,1.0,0.2333984375,1.0
311,3204,0.6938264730122503,0.31474609375,0.33984375,0.359375,0.4375,0.69921875,1.0,0.08642578125,1.0
87,3108,0.88591531682352,0.45703125,0.4921875,0.7421875,0.8046875,1.0,1.0,0.166015625,1.0
576,2917,0.8235890228616729,0.308203125,0.3984375,0.47734374999999996,0.6484375,0.98046875,1.0,0.1865234375,1.0
400,2754,0.9269585148874364,0.65234375,0.75390625,0.81640625,0.90625,1.0,1.0,0.26953125,1.0
1477,2605,0.7322872930662188,0.4140625,0.423828125,0.4375,0.57421875,0.73046875,0.94140625,0.1484375,1.0
21,2591,0.9329334113276727,0.4345703125,0.75390625,0.8828125,0.97265625,1.0,1.0,0.251953125,1.0
21495,2475,0.7855784406565657,0.255859375,0.267578125,0.39277343749999993,0.6015625,0.9375,1.0,0.1416015625,1.0
7358,2351,0.9340236701137814,0.6796875,0.70703125,0.73046875,0.92578125,1.0,1.0,0.1962890625,1.0
271,2335,0.8771702899156852,0.760546875,0.76953125,0.7734375,0.77734375,0.98828125,1.0,0.056640625,1.0
553,2231,0.6510511506891529,0.1318359375,0.1357421875,0.28515625,0.30859375,0.7421875,0.98046875,0.107421875,1.0
19246,2211,0.8938285313489371,0.41015625,0.48828125,0.6171875,0.96875,1.0,1.0,0.1962890625,1.0
22669,2091,0.9697139526542324,0.87109375,0.890625,0.9453125,0.95703125,0.984375,1.0,0.5234375,1.0
3082,2032,0.7617350901205708,0.1057373046875,0.11279296875,0.12822265624999996,0.6328125,0.93359375,1.0,0.08740234375,1.0
8,1955,0.8850603420716112,0.5,0.62109375,0.73046875,0.82421875,0.96875,1.0,0.13671875,1.0
23,1890,0.956776775380291,0.7048828125,0.851171875,0.93359375,0.9765625,1.0,1.0,0.12451171875,1.0
25,1869,0.9293214850020064,0.287109375,0.7273437500000002,0.94140625,0.984375,1.0,1.0,0.07958984375,1.0
525,1843,0.8546479712086272,0.31640625,0.4347656250000001,0.6015625,0.77734375,1.0,1.0,0.1494140625,1.0
3501,1839,0.6004653938961392,0.30078125,0.3125,0.3203125,0.3359375,0.52734375,0.89453125,0.197265625,1.0
4512,1770,0.7822629766949153,0.53515625,0.54296875,0.55078125,0.55859375,0.95703125,0.96875,0.1025390625,1.0
448,1752,0.6194850973886986,0.2119140625,0.2177734375,0.2216796875,0.39306640625,0.5859375,0.96875,0.14453125,1.0
429,1692,0.5099713841792257,0.1298828125,0.1318359375,0.1337890625,0.1416015625,0.5390625,0.75,0.1220703125,1.0
79014,1677,0.8361541256708408,0.625,0.640625,0.6484375,0.66015625,0.98828125,1.0,0.32421875,1.0
353,1621,0.8647494071946329,0.5625,0.62109375,0.6796875,0.75390625,0.93359375,1.0,0.1865234375,1.0
1459,1545,0.6656319528721683,0.43984375,0.462890625,0.474609375,0.498046875,0.5859375,0.859375,0.1591796875,1.0
4226,1508,0.9817833533653846,0.8841796875000001,0.96875,0.984375,1.0,1.0,1.0,0.353515625,1.0
23606,1493,0.78825992653215,0.2490234375,0.35820312500000007,0.41796874999999983,0.6796875,0.87109375,0.984375,0.216796875,1.0
17228,1406,0.6845991370688123,0.32568359375,0.3681640625,0.38037109375,0.40625,0.650390625,0.96875,0.103515625,1.0
1939,1375,0.64286328125,0.28515625,0.295703125,0.3046875,0.37890625,0.6328125,0.8515625,0.12158203125,1.0
304,1337,0.7900631661368736,0.29453125,0.33515625,0.443359375,0.6015625,0.9375,1.0,0.11279296875,1.0
22,1324,0.9557891569108762,0.6541015625000001,0.8421875000000001,0.953125,1.0,1.0,1.0,0.173828125,1.0
40,1291,0.3958542614736638,0.2314453125,0.2333984375,0.234375,0.2373046875,0.2431640625,0.38671875,0.08642578125,1.0
151643,1200,0.8604833984375,0.671875,0.71484375,0.73828125,0.78515625,0.8671875,0.95703125,0.322265625,1.0
151665,1200,0.9962760416666666,1.0,1.0,1.0,1.0,1.0,1.0,0.44140625,1.0
481,1196,0.9463903114548495,0.6181640625,0.78125,0.90625,0.96875,1.0,1.0,0.3046875,1.0
2,1161,0.06810850526216623,0.061279296875,0.062255859375,0.06298828125,0.064453125,0.06689453125,0.06884765625,0.052490234375,0.87109375
13048,1127,0.28816045779724936,0.138671875,0.1416015625,0.142578125,0.14453125,0.1484375,0.15869140625,0.1123046875,1.0
3554,1118,0.5886972935766994,0.191259765625,0.3515625,0.55859375,0.56640625,0.5703125,0.578125,0.09375,1.0
3405,1112,0.43173986201663667,0.2431640625,0.24609375,0.248046875,0.25,0.255859375,0.27490234375,0.197265625,1.0
773,1104,0.813919730808424,0.46708984375,0.53515625,0.5859375,0.6748046875,0.8515625,1.0,0.2138671875,1.0
701,1103,0.8868834287171351,0.53125,0.53125,0.53125,0.92578125,1.0,1.0,0.34375,1.0
911,1098,0.3797574069330601,0.1748046875,0.177734375,0.1796875,0.181640625,0.1875,0.19921875,0.166015625,1.0
7704,1080,0.8341905381944444,0.11474609375,0.13271484375,0.38447265625,0.96875,1.0,1.0,0.103515625,1.0
1378,1077,0.9138358141829155,0.77734375,0.8515625,0.8984375,0.90234375,0.91015625,0.95703125,0.330078125,1.0
2585,1071,0.5954842874649859,0.07958984375,0.0810546875,0.08203125,0.0849609375,0.68359375,0.9609375,0.0751953125,1.0
2326,959,0.9019119851407716,0.61328125,0.62890625,0.64453125,0.94140625,0.96875,1.0,0.271484375,1.0
608,928,0.9457502693965517,0.65234375,0.772265625,0.87890625,0.9609375,1.0,1.0,0.306640625,1.0
1948,919,0.7335355175462459,0.62109375,0.62109375,0.62109375,0.6796875,0.6796875,0.77734375,0.31640625,1.0
379,892,0.9123962128643498,0.5685546875,0.653515625,0.67578125,0.9560546875,1.0,1.0,0.267578125,1.0
24,883,0.953642589184598,0.680078125,0.8359375,0.93359375,0.98046875,1.0,1.0,0.1142578125,1.0
856,836,0.8456493906997608,0.34130859375,0.529296875,0.5703125,0.6630859375,1.0,1.0,0.1875,1.0
8752,835,0.09069166354790419,0.0810546875,0.0830078125,0.08447265625,0.0859375,0.08984375,0.0947265625,0.078125,0.11376953125
702,822,0.8221563260340633,0.38320312500000003,0.5,0.58203125,0.69921875,0.908203125,1.0,0.248046875,1.0
389,793,0.8145873561633039,0.1953125,0.373828125,0.49765625,0.72265625,0.9609375,1.0,0.185546875,1.0
568,750,0.6930546875,0.474609375,0.474609375,0.474609375,0.49609375,0.81640625,0.8359375,0.36328125,1.0
1366,744,0.6292120820732527,0.53125,0.53125,0.53515625,0.5625,0.59765625,0.63671875,0.171875,1.0
566,743,0.7900942652254375,0.4609375,0.5125,0.559765625,0.640625,0.8359375,0.96875,0.0771484375,1.0
1730,729,0.5794954025205762,0.1703125,0.1814453125,0.3265625,0.349609375,0.408203125,0.890625,0.134765625,1.0
2790,726,0.8054380810950413,0.3720703125,0.4296875,0.49609375,0.6376953125,0.9140625,1.0,0.1591796875,1.0
2055,704,0.671478271484375,0.33232421875,0.373046875,0.40322265625,0.484375,0.65625,0.87890625,0.193359375,1.0
2619,683,0.873174128385798,0.4103515625,0.5046875,0.6171875,0.81640625,1.0,1.0,0.1982421875,1.0
382,637,0.7336360625981162,0.3828125,0.47265625,0.51171875,0.60546875,0.7578125,0.87890625,0.1796875,1.0
369,635,0.7886657234251968,0.326171875,0.41484375,0.494140625,0.60546875,0.90234375,1.0,0.1962890625,1.0
1667,619,0.6590376994143781,0.3240234375,0.34765625,0.3646484375,0.400390625,0.54296875,0.9609375,0.15625,1.0
1251,615,0.9359883130081301,0.55625,0.68125,0.832421875,0.978515625,1.0,1.0,0.265625,1.0
393,604,0.8486489807533113,0.466796875,0.4849609375,0.5625,0.58203125,1.0,1.0,0.26953125,1.0
537,568,0.8236651353433099,0.384765625,0.51171875,0.5939453125,0.69921875,0.89453125,1.0,0.140625,1.0
1083,539,0.5864828530844156,0.359375,0.3984375,0.4466796875,0.53125,0.57421875,0.6015625,0.2490234375,1.0
1447,538,0.568678845260223,0.220703125,0.2294921875,0.234375,0.255859375,0.654296875,0.73046875,0.169921875,1.0
565,531,0.4542211040489642,0.11962890625,0.12451171875,0.12890625,0.1396484375,0.51953125,0.6875,0.107421875,1.0
83,529,0.915421195652174,0.76171875,0.7734375,0.79375,0.8515625,0.98046875,1.0,0.5625,1.0
1246,528,0.9539498993844697,0.7279296875,0.834765625,0.9103515625,0.9609375,1.0,1.0,0.16796875,1.0
7379,520,0.8343374399038461,0.353515625,0.415625,0.6048828125,0.62890625,0.978515625,1.0,0.30859375,1.0
1414,511,0.6269206366193738,0.2060546875,0.2158203125,0.23046875,0.248046875,0.7890625,0.8671875,0.1298828125,1.0
198,505,0.9133740717821782,0.28203125,0.87265625,0.94140625,0.9453125,0.9609375,1.0,0.0859375,1.0
1340,495,0.8191130050505051,0.4658203125,0.56015625,0.594140625,0.681640625,0.8671875,1.0,0.26171875,1.0
14,475,0.9344161184210527,0.6890625,0.8367187500000001,0.89453125,0.91015625,0.97265625,1.0,0.279296875,1.0
646,471,0.8638576499469215,0.546875,0.62109375,0.6484375,0.70703125,0.96875,1.0,0.29296875,1.0
2704,469,0.9328420675639659,0.369921875,0.68359375,0.93515625,1.0,1.0,1.0,0.2177734375,1.0
419,439,0.9098181235763098,0.5531250000000001,0.62109375,0.73046875,0.9140625,1.0,1.0,0.26953125,1.0
2980,438,0.7392444349315068,0.46455078125,0.5390625,0.5880859375,0.6533203125,0.7421875,0.82421875,0.318359375,1.0
1207,434,0.8537001368087558,0.39248046875000003,0.4140625,0.43740234375,0.7841796875,1.0,1.0,0.34765625,1.0
4325,429,0.6987054286858975,0.53125,0.57421875,0.58984375,0.640625,0.703125,0.7578125,0.07275390625,1.0
686,428,0.7563043041764018,0.35615234375,0.3802734375,0.42001953125,0.5458984375,0.806640625,1.0,0.1396484375,1.0
498,423,0.898278202570922,0.4064453125,0.61015625,0.71171875,0.919921875,1.0,1.0,0.09716796875,1.0
752,417,0.7403936226019184,0.5234375,0.5375,0.546875,0.58203125,0.7421875,0.86328125,0.263671875,1.0
1184,408,0.6519607843137255,0.486328125,0.490234375,0.49609375,0.5,0.5703125,0.73046875,0.349609375,1.0
14806,407,0.7144190532862408,0.3390625,0.3546875,0.373046875,0.4443359375,0.8359375,0.974609375,0.2119140625,1.0
1365,406,0.9652286022167488,0.8515625,0.87109375,0.87890625,0.9541015625,1.0,1.0,0.35546875,1.0
1052,398,0.8477470359610553,0.42158203125,0.5171875,0.5802734375,0.73046875,0.98046875,1.0,0.1259765625,1.0
1260,397,0.6996098669710328,0.319921875,0.391796875,0.45,0.53125,0.7109375,0.8828125,0.09619140625,1.0
803,393,0.8559284549936387,0.280078125,0.5328125,0.6390625,0.75390625,0.9765625,1.0,0.1787109375,1.0
2608,383,0.8592475114229765,0.447265625,0.476953125,0.54140625,0.73828125,1.0,1.0,0.34765625,1.0
2331,378,0.8838820684523809,0.5546875,0.658984375,0.7265625,0.796875,0.9453125,1.0,0.302734375,1.0
1657,374,0.9284263243649733,0.59375,0.730078125,0.8083984375,0.9384765625,1.0,1.0,0.21875,1.0
438,368,0.9424518087635869,0.631640625,0.7578125,0.87890625,0.953125,1.0,1.0,0.189453125,1.0
4621,363,0.7892992424242424,0.496484375,0.55859375,0.56640625,0.58203125,0.8828125,1.0,0.373046875,1.0
653,349,0.7741034652578797,0.58203125,0.609375,0.6328125,0.68359375,0.77734375,0.8671875,0.341796875,1.0
2783,349,0.8178501074498568,0.462890625,0.56015625,0.621875,0.69921875,0.8671875,0.9765625,0.2236328125,1.0
1492,343,0.901256149781341,0.6570312500000001,0.80078125,0.81640625,0.8671875,0.94140625,0.9609375,0.490234375,1.0
1372,330,0.9181167140151515,0.59296875,0.6484375,0.7421875,0.900390625,1.0,1.0,0.349609375,1.0
11067,329,0.7578926434270516,0.306640625,0.327734375,0.36874999999999997,0.56640625,0.86328125,1.0,0.2236328125,1.0
1817,323,0.8177123645510835,0.458984375,0.5414062500000001,0.602734375,0.66796875,0.8828125,1.0,0.2890625,1.0
48,317,0.9803332018927445,0.9015625,0.95546875,0.9609375,0.9765625,1.0,1.0,0.41796875,1.0
7021,316,0.9888746044303798,0.953125,0.95703125,0.9609375,1.0,1.0,1.0,0.7890625,1.0
259,308,0.8239143668831169,0.5404296875,0.59375,0.64453125,0.68359375,0.892578125,1.0,0.259765625,1.0
817,303,0.8624561674917491,0.48515625,0.56328125,0.633984375,0.76171875,0.953125,1.0,0.400390625,1.0
2115,302,0.8502043667218543,0.42500000000000004,0.56328125,0.640625,0.7431640625,0.92578125,1.0,0.314453125,1.0
387,299,0.6552342443561873,0.21865234375,0.2478515625,0.255859375,0.2744140625,0.609375,1.0,0.2021484375,1.0
1899,298,0.9009280620805369,0.5462890625,0.651171875,0.76171875,0.8642578125,0.96875,1.0,0.29296875,1.0
1079,288,0.6500515407986112,0.226904296875,0.234375,0.5,0.5625,0.64453125,0.83984375,0.2119140625,1.0
1147,283,0.9045108215547704,0.801953125,0.8359375,0.8359375,0.8515625,0.8671875,1.0,0.59765625,1.0
32,280,0.9187360491071429,0.3748046875,0.591796875,0.8654296875,0.9970703125,1.0,1.0,0.1806640625,1.0
624,271,0.6558788341789668,0.2783203125,0.294921875,0.3115234375,0.3740234375,0.6796875,1.0,0.2060546875,1.0
2932,270,0.7001808449074074,0.33076171875,0.3943359375,0.4609375,0.541015625,0.72265625,0.884765625,0.212890625,1.0
1091,265,0.8754053655660378,0.398046875,0.5859375,0.68203125,0.77734375,0.984375,1.0,0.30859375,1.0
4420,263,0.9388293132129277,0.68359375,0.7546875,0.80703125,0.953125,1.0,1.0,0.38671875,1.0
6693,261,0.9856583752394636,0.984375,1.0,1.0,1.0,1.0,1.0,0.2431640625,1.0
1985,259,0.8445870535714286,0.4626953125,0.5546875,0.65234375,0.75,0.95703125,1.0,0.341796875,1.0
4115,257,0.9283119528210116,0.60546875,0.715625,0.81640625,0.94140625,1.0,1.0,0.2734375,1.0
5267,257,0.9081309277723736,0.309375,0.596875,0.7734375,0.96875,1.0,1.0,0.2099609375,1.0
4,254,0.9214174766240157,0.558203125,0.7390625,0.8474609375,0.93359375,0.98828125,1.0,0.232421875,1.0
4622,254,0.840697281003937,0.42294921875,0.48984375,0.65234375,0.796875,0.904296875,0.9677734375,0.318359375,1.0
714,252,0.6792379712301587,0.2734375,0.287109375,0.296875,0.32958984375,0.767578125,0.92578125,0.25390625,1.0
4354,252,0.6667364211309523,0.4044921875,0.4279296875,0.447265625,0.46875,0.546875,0.9150390625,0.33203125,1.0
758,249,0.7473448481425703,0.32109375,0.347265625,0.37968749999999996,0.49609375,0.8515625,1.0,0.208984375,1.0
892,248,0.7845104586693549,0.31513671875,0.3978515625,0.4884765625,0.6240234375,0.853515625,1.0,0.1865234375,1.0
504,248,0.871306388608871,0.4662109375,0.55,0.656640625,0.78125,0.962890625,1.0,0.32421875,1.0
432,247,0.8199645748987854,0.4146484375,0.50390625,0.5625,0.654296875,0.92578125,1.0,0.1552734375,1.0
1032,238,0.9757172400210085,0.6806640625,0.98828125,1.0,1.0,1.0,1.0,0.359375,1.0
785,238,0.27579273897058826,0.154296875,0.15693359375,0.1591796875,0.164306640625,0.1904296875,0.242919921875,0.126953125,1.0
4279,236,0.8868387513241526,0.466796875,0.583984375,0.6845703125,0.8662109375,1.0,1.0,0.1748046875,1.0
594,232,0.8396459119073276,0.39365234375,0.504296875,0.5466796875,0.70703125,0.95703125,1.0,0.1181640625,1.0
21615,230,0.6455247961956522,0.361328125,0.39765625000000004,0.412109375,0.44677734375,0.517578125,0.9375,0.30078125,1.0
2219,222,0.5216515343468469,0.37314453125,0.40625,0.419921875,0.431640625,0.4912109375,0.62109375,0.255859375,0.7890625
4143,222,0.882909276463964,0.3501953125,0.559765625,0.7232421875,0.841796875,1.0,1.0,0.1552734375,1.0
8279,221,0.9291307268099548,0.46875,0.73046875,0.859375,0.953125,1.0,1.0,0.275390625,1.0
2776,218,0.669998028956422,0.5484375,0.5625,0.5625,0.5625,0.6796875,0.73046875,0.1416015625,1.0
807,216,0.8272524233217593,0.44287109375,0.517578125,0.587890625,0.7099609375,0.908203125,1.0,0.1943359375,1.0
7314,211,0.9481727636255924,0.359375,0.9140625,0.95703125,1.0,1.0,1.0,0.26953125,1.0
4340,207,0.918582050120773,0.84375,0.85390625,0.859375,0.87890625,0.91015625,0.9921875,0.310546875,1.0
15275,206,0.837108426881068,0.178955078125,0.22900390625,0.2705078125,1.0,1.0,1.0,0.134765625,1.0
760,203,0.7014220289408867,0.2755859375,0.294921875,0.30859375,0.3515625,0.82421875,0.984375,0.25390625,1.0
12658,203,0.9012276785714286,0.338671875,0.377734375,0.9195312499999998,0.98828125,0.9921875,1.0,0.1875,1.0
40676,199,0.9008421011306532,0.352734375,0.5867187500000001,0.752734375,0.94921875,1.0,1.0,0.203125,1.0
1119,199,0.8936871859296482,0.5625,0.57421875,0.69140625,0.826171875,1.0,1.0,0.322265625,1.0
88,190,0.8984760485197368,0.6595703125000001,0.89453125,0.90625,0.9140625,0.9140625,0.92578125,0.07763671875,1.0
12030,187,0.7240767045454546,0.4986328125,0.5078125,0.515625,0.52734375,0.67578125,0.986328125,0.240234375,1.0
6467,187,0.9198800969251337,0.33222656250000004,0.75625,0.8234375,0.95703125,1.0,1.0,0.2392578125,1.0
1030,184,0.8167353091032609,0.49677734375,0.587109375,0.62109375,0.6875,0.85546875,0.96875,0.318359375,1.0
444,184,0.8884914232336957,0.42529296875,0.72109375,0.7478515625,0.7763671875,1.0,1.0,0.359375,1.0
6888,183,0.18982267119193988,0.0249267578125,0.037158203125,0.04384765625,0.0552978515625,0.0712890625,0.1005859375,0.018310546875,1.0
4486,180,0.60634765625,0.515625,0.5234375,0.53125,0.55078125,0.60546875,0.671875,0.392578125,0.75390625
82,177,0.8298905367231638,0.416015625,0.4796875,0.49609375,0.546875,1.0,1.0,0.328125,1.0
3880,176,0.7817160866477273,0.458984375,0.51953125,0.5625,0.6591796875,0.78515625,0.9609375,0.30859375,1.0
89,172,0.9852436864098837,0.984375,0.98828125,0.98828125,1.0,1.0,1.0,0.1337890625,1.0
518,172,0.8464412245639535,0.43896484375,0.567578125,0.6128906249999999,0.73046875,0.955078125,1.0,0.27734375,1.0
1033,172,0.8909259175145349,0.5882812500000001,0.6796875,0.73046875,0.8349609375,0.953125,1.0,0.2353515625,1.0
5,170,0.8656393612132353,0.47236328125000004,0.58203125,0.7357421875,0.8095703125,0.919921875,1.0,0.12255859375,1.0
3039,169,0.9456129807692307,0.6875,0.771875,0.83046875,0.9609375,1.0,1.0,0.52734375,1.0
8756,168,0.9393368675595238,0.651171875,0.773828125,0.8328125,0.953125,1.0,1.0,0.44921875,1.0
990,167,0.6267835422904192,0.35859375,0.3703125,0.380859375,0.3974609375,0.546875,0.853515625,0.2216796875,1.0
2003,167,0.9136765531437125,0.591015625,0.70234375,0.800390625,0.896484375,0.97265625,1.0,0.306640625,1.0
806,166,0.8758706701807228,0.49560546875,0.568359375,0.669921875,0.810546875,0.953125,1.0,0.291015625,1.0
2701,166,0.4424416415662651,0.2734375,0.296875,0.310546875,0.34619140625,0.3828125,0.423828125,0.1982421875,1.0
6599,164,0.9292944931402439,0.7697265625,0.87109375,0.88671875,0.9091796875,0.953125,1.0,0.32421875,1.0
1156,164,0.8740353467987805,0.5005859375,0.61953125,0.6640625,0.77734375,0.9609375,1.0,0.2734375,1.0
2849,162,0.9065031828703703,0.59375,0.64609375,0.7373046875,0.853515625,1.0,1.0,0.412109375,1.0
1635,160,0.95748291015625,0.6599609375,0.831640625,0.9564453125,0.9833984375,1.0,1.0,0.412109375,1.0
4292,159,0.7814219732704403,0.5703125,0.6203125,0.627734375,0.673828125,0.734375,0.94140625,0.50390625,1.0
