token_id,count,mean,p05,p10,p15,p25,p50,p75,min_conf,max_conf
362,158,0.806356309335443,0.323046875,0.3615234375,0.48681640625,0.630859375,0.94140625,1.0,0.17578125,1.0
16302,151,0.9555049668874173,0.716796875,0.83203125,0.921875,0.966796875,1.0,1.0,0.42578125,1.0
69315,148,0.9132179054054054,0.75390625,0.791015625,0.796875,0.796875,1.0,1.0,0.75390625,1.0
8886,148,0.7841664907094594,0.34443359375,0.444140625,0.5361328125,0.615234375,0.84765625,1.0,0.2431640625,1.0
3757,148,0.746387378589527,0.0520263671875,0.065771484375,0.1396484375,0.5546875,0.990234375,1.0,0.030029296875,1.0
1526,148,0.6407767630912162,0.28515625,0.3099609375,0.36142578125,0.5458984375,0.59375,0.791015625,0.2431640625,1.0
6558,147,0.9526599702380952,0.546875,0.903125,0.9515625,1.0,1.0,1.0,0.431640625,1.0
1059,147,0.8725818452380952,0.5378906250000001,0.60859375,0.6515625,0.779296875,0.9609375,1.0,0.3671875,1.0
1416,145,0.6687971443965517,0.2435546875,0.333203125,0.394921875,0.5,0.66015625,0.8828125,0.1484375,1.0
437,145,0.40674838362068966,0.34375,0.353515625,0.365234375,0.400390625,0.412109375,0.421875,0.3203125,0.53125
29812,145,0.8898302801724138,0.391796875,0.67734375,0.73515625,0.8359375,0.98046875,1.0,0.330078125,1.0
572,144,0.8309461805555556,0.47978515625,0.562890625,0.62109375,0.7294921875,0.86328125,1.0,0.390625,1.0
1380,144,0.9358317057291666,0.5138671875,0.789453125,0.8767578125,0.93359375,1.0,1.0,0.341796875,1.0
6679,142,0.227752255721831,0.142578125,0.14658203125,0.15234375,0.155517578125,0.1689453125,0.200927734375,0.1376953125,1.0
1221,141,0.7513020833333334,0.39453125,0.439453125,0.49609375,0.52734375,0.80859375,0.9609375,0.2734375,1.0
12034,139,0.9956160071942446,0.97265625,1.0,1.0,1.0,1.0,1.0,0.89453125,1.0
3054,139,0.9324274955035972,0.398828125,0.66015625,0.983203125,1.0,1.0,1.0,0.314453125,1.0
27679,135,0.8252314814814815,0.701171875,0.734375,0.74609375,0.76171875,0.8203125,0.90625,0.4375,1.0
13934,131,0.7406592915076335,0.26953125,0.3671875,0.4560546875,0.515625,0.87890625,0.91015625,0.2197265625,1.0
2376,131,0.9249463263358778,0.546875,0.65234375,0.744140625,0.94140625,1.0,1.0,0.46484375,1.0
1249,128,0.8964385986328125,0.823046875,0.834765625,0.8478515625,0.8671875,0.8984375,0.9501953125,0.341796875,1.0
7,128,0.8657379150390625,0.3626953125,0.6226562500000001,0.6919921875,0.8359375,0.9453125,1.0,0.287109375,1.0
16588,128,0.7202529907226562,0.5404296875,0.580859375,0.640625,0.65234375,0.67578125,0.8046875,0.205078125,1.0
7049,125,0.845671875,0.5390625,0.596875,0.65859375,0.70703125,0.90625,1.0,0.27734375,1.0
10917,124,0.9006268901209677,0.512890625,0.615625,0.702734375,0.8759765625,1.0,1.0,0.30078125,1.0
2075,123,0.6902867759146342,0.3466796875,0.3796875,0.50234375,0.69140625,0.7265625,0.751953125,0.208984375,1.0
6460,122,0.9050012807377049,0.621875,0.71640625,0.75625,0.833984375,0.96875,1.0,0.50390625,1.0
24805,122,0.991851306352459,1.0,1.0,1.0,1.0,1.0,1.0,0.462890625,1.0
7391,121,0.8377130681818182,0.453125,0.515625,0.59765625,0.73828125,0.921875,1.0,0.30859375,1.0
10788,120,0.836669921875,0.4912109375,0.550390625,0.6009765625,0.7099609375,0.919921875,1.0,0.314453125,1.0
274,118,0.6413739737817796,0.05883789062500001,0.34609375000000003,0.39970703125,0.5234375,0.646484375,0.7578125,0.0361328125,1.0
5109,117,0.6923828125,0.198828125,0.24921875,0.29843749999999986,0.482421875,0.73828125,1.0,0.177734375,1.0
1105,117,0.8516626602564102,0.55390625,0.56484375,0.62265625,0.71875,0.92578125,1.0,0.353515625,1.0
2086,116,0.9048188308189655,0.572265625,0.7265625,0.755859375,0.8515625,0.962890625,1.0,0.435546875,1.0
24768,115,0.8575067934782609,0.51953125,0.5390625,0.55078125,0.5703125,1.0,1.0,0.466796875,1.0
738,114,0.8027857730263158,0.40419921875,0.41796875,0.42568359375,0.6357421875,0.892578125,1.0,0.1357421875,1.0
9141,114,0.998046875,1.0,1.0,1.0,1.0,1.0,1.0,0.77734375,1.0
593,113,0.8617948008849557,0.52734375,0.6359375,0.69140625,0.7734375,0.921875,0.9453125,0.416015625,1.0
5312,110,0.8586026278409091,0.35830078125,0.5843750000000001,0.6455078124999999,0.7431640625,1.0,1.0,0.2392578125,1.0
3015,110,0.924609375,0.6181640625,0.72265625,0.80078125,0.9384765625,1.0,1.0,0.283203125,1.0
7541,110,0.9346590909090909,0.59609375,0.839453125,0.881640625,0.9501953125,1.0,1.0,0.240234375,1.0
6252,110,0.9359907670454546,0.6123046875,0.762890625,0.8671875,0.9609375,1.0,1.0,0.2734375,1.0
7571,108,0.8649450231481481,0.46572265625000003,0.501953125,0.5642578125000001,0.7705078125,1.0,1.0,0.220703125,1.0
293,108,0.9806857638888888,0.8912109375,0.953515625,0.977734375,1.0,1.0,1.0,0.578125,1.0
6010,105,0.7790364583333333,0.44296875,0.4765625,0.515625,0.65625,0.81640625,0.953125,0.400390625,1.0
8726,105,0.31356026785714286,0.1564453125,0.158203125,0.1591796875,0.1611328125,0.177734375,0.306640625,0.1533203125,1.0
1181,103,0.892066140776699,0.62109375,0.62109375,0.6796875,0.81640625,0.9765625,1.0,0.52734375,1.0
1042,103,0.8802336165048543,0.4873046875,0.53828125,0.71484375,0.82421875,0.97265625,1.0,0.32421875,1.0
6088,102,0.8352290134803921,0.45654296875,0.5484375,0.6025390624999999,0.6669921875,0.93359375,1.0,0.357421875,1.0
47,102,0.6548713235294118,0.25341796875,0.310546875,0.36748046875,0.40478515625,0.677734375,0.9052734375,0.2080078125,1.0
22879,102,0.8621706495098039,0.50859375,0.726953125,0.7466796875,0.859375,0.9140625,0.9365234375,0.353515625,1.0
9334,100,0.9175390625,0.6416015625,0.7375,0.7845703125,0.8662109375,0.9765625,1.0,0.5,1.0
633,97,0.8458038015463918,0.396484375,0.52109375,0.6453125,0.77734375,0.9453125,1.0,0.1865234375,1.0
1913,97,0.849609375,0.45156250000000003,0.53828125,0.603125,0.7109375,0.953125,1.0,0.34375,1.0
3084,97,0.8230911726804123,0.484375,0.56875,0.5875,0.69921875,0.890625,1.0,0.341796875,1.0
11625,97,0.9621657538659794,0.72890625,0.9812500000000001,1.0,1.0,1.0,1.0,0.296875,1.0
13007,95,0.8993935032894737,0.45742187500000003,0.5390625,0.750390625,0.89453125,1.0,1.0,0.1748046875,1.0
9331,95,0.922203947368421,0.64296875,0.6734375,0.80078125,0.9375,1.0,1.0,0.205078125,1.0
2310,95,0.9483552631578948,0.698046875,0.7921875,0.9078125,0.95703125,1.0,1.0,0.54296875,1.0
825,94,0.8125,0.49208984375,0.53125,0.6130859375,0.6416015625,0.8671875,1.0,0.318359375,1.0
15277,92,0.6900050951086957,0.4318359375,0.508203125,0.5390625,0.5888671875,0.681640625,0.8046875,0.333984375,1.0
748,92,0.8133916440217391,0.558984375,0.62109375,0.65234375,0.73046875,0.77734375,1.0,0.404296875,1.0
1281,91,0.8660928914835165,0.5,0.61328125,0.67578125,0.751953125,0.95703125,1.0,0.314453125,1.0
2254,90,0.8819444444444444,0.5755859375,0.666015625,0.75,0.7822265625,0.953125,1.0,0.439453125,1.0
38031,90,0.7224609375,0.59375,0.59375,0.62109375,0.62109375,0.65234375,0.75390625,0.45703125,1.0
37263,89,0.6379696278089888,0.178125,0.183984375,0.1962890625,0.263671875,0.65234375,1.0,0.1630859375,1.0
37102,89,0.8505091292134831,0.56640625,0.6125,0.6546875,0.734375,0.90234375,1.0,0.412109375,1.0
2518,88,0.9207985617897727,0.5576171875,0.673828125,0.7802734374999999,0.9501953125,1.0,1.0,0.2041015625,1.0
13060,88,0.5233487215909091,0.33291015625000003,0.3515625,0.37187499999999996,0.41650390625,0.462890625,0.4970703125,0.30859375,1.0
5106,87,0.8088182471264368,0.546875,0.5625,0.59375,0.65234375,0.86328125,0.953125,0.4296875,1.0
15058,86,0.9913699127906976,0.955078125,0.966796875,0.9755859375,0.9853515625,1.0,1.0,0.91015625,1.0
8153,85,0.6861557904411765,0.220703125,0.2416015625,0.266015625,0.458984375,0.67578125,1.0,0.18359375,1.0
6303,85,0.9048483455882353,0.5046875,0.5921875,0.7015625,0.93359375,1.0,1.0,0.1455078125,1.0
1216,85,0.8392807904411764,0.7,0.71640625,0.725,0.734375,0.76953125,1.0,0.2216796875,1.0
3311,84,0.7911783854166666,0.493359375,0.5140625,0.5625,0.59765625,0.833984375,0.9775390625,0.46484375,1.0
2176,83,0.9177099021084337,0.778515625,0.796875,0.796875,0.81640625,1.0,1.0,0.322265625,1.0
18805,82,0.9154677972560976,0.59375,0.670703125,0.8126953125,0.900390625,1.0,1.0,0.275390625,1.0
9666,81,0.9035493827160493,0.62109375,0.64453125,0.76953125,0.84375,0.98046875,1.0,0.291015625,1.0
37906,81,0.7468894675925926,0.38671875,0.4921875,0.494140625,0.70703125,0.77734375,0.8515625,0.310546875,1.0
14924,80,0.9492431640625,0.7052734375,0.860546875,0.932421875,0.9716796875,1.0,1.0,0.34765625,1.0
6551,80,0.8109619140625,0.5189453125,0.55625,0.59375,0.6376953125,0.85546875,0.9814453125,0.41015625,1.0
9664,77,0.810343952922078,0.442578125,0.5671875,0.596875,0.6640625,0.8203125,1.0,0.318359375,1.0
263,77,0.8600344967532467,0.5390625,0.66796875,0.80234375,0.81640625,0.875,0.96875,0.3671875,1.0
5138,76,0.8994654605263158,0.431640625,0.4521484375,0.482421875,0.9716796875,1.0,1.0,0.41015625,1.0
1449,75,0.76046875,0.4474609375,0.49296875,0.558984375,0.61328125,0.75390625,0.947265625,0.359375,1.0
1431,75,0.8077994791666666,0.472265625,0.51953125,0.5625,0.650390625,0.84765625,1.0,0.2177734375,1.0
2661,74,0.748363597972973,0.35341796875000003,0.395703125,0.41728515625,0.578125,0.810546875,0.9609375,0.1767578125,1.0
30,73,0.6885969606164384,0.371484375,0.45,0.4734375,0.498046875,0.6328125,0.9375,0.244140625,1.0
692,72,0.8485785590277778,0.5119140625,0.626171875,0.6560546875,0.7578125,0.896484375,0.984375,0.451171875,1.0
3643,72,0.8253038194444444,0.505078125,0.570703125,0.64140625,0.7099609375,0.87109375,0.96875,0.455078125,1.0
678,72,0.8104926215277778,0.5197265625,0.576171875,0.6388671875,0.7392578125,0.7890625,0.9765625,0.361328125,1.0
2014,72,0.5672471788194444,0.21787109375,0.244140625,0.28125,0.3232421875,0.4501953125,0.9404296875,0.1630859375,1.0
4990,71,0.8110695422535211,0.5068359375,0.54296875,0.572265625,0.65234375,0.875,1.0,0.318359375,1.0
7354,71,0.902618838028169,0.87890625,0.890625,0.89453125,0.89453125,0.90625,0.90625,0.71875,1.0
28316,71,0.9047782790492958,0.556640625,0.703125,0.7421875,0.87890625,1.0,1.0,0.2431640625,1.0
272,70,0.98515625,0.9431640625,0.94921875,1.0,1.0,1.0,1.0,0.6796875,1.0
23393,69,0.8782835144927537,0.765625,0.7734375,0.78515625,0.78515625,0.953125,0.96875,0.57421875,0.96875
26033,68,0.6304572610294118,0.359375,0.3646484375,0.369140625,0.37890625,0.4091796875,1.0,0.322265625,1.0
1483,67,0.7788013059701493,0.34453125,0.41718750000000004,0.512109375,0.609375,0.83984375,1.0,0.26171875,1.0
944,67,0.8811800373134329,0.3150390625,0.5625,0.646484375,0.89453125,1.0,1.0,0.1611328125,1.0
5005,67,0.7211112406716418,0.3357421875,0.408984375,0.4642578125,0.568359375,0.71875,0.939453125,0.255859375,1.0
49677,66,0.8813624526515151,0.5703125,0.6796875,0.73046875,0.822265625,0.927734375,1.0,0.4375,1.0
5780,66,0.7580492424242424,0.48291015625,0.484375,0.5107421875,0.515625,0.8359375,1.0,0.478515625,1.0
421,66,0.6578332149621212,0.31591796875,0.38671875,0.40966796875,0.45263671875,0.630859375,0.84375,0.177734375,1.0
425,65,0.9079927884615384,0.59921875,0.63046875,0.74921875,0.87890625,1.0,1.0,0.36328125,1.0
882,65,0.8811298076923076,0.5328125,0.6140625,0.69375,0.80859375,0.96875,1.0,0.435546875,1.0
12590,65,0.9103515625,0.453125,0.63125,0.77578125,0.94140625,1.0,1.0,0.1787109375,1.0
4843,64,0.9168853759765625,0.622265625,0.64140625,0.8298828125,0.94140625,1.0,1.0,0.2353515625,1.0
69480,64,0.938079833984375,0.5057617187500001,0.911328125,0.9548828125,1.0,1.0,1.0,0.2021484375,1.0
5221,63,0.7956969246031746,0.3814453125,0.44453125,0.5453125,0.68359375,0.87890625,0.958984375,0.32421875,1.0
458,63,0.8747829861111112,0.525,0.57421875,0.6546875,0.81640625,0.953125,1.0,0.39453125,1.0
18267,62,0.9608114919354839,0.7765625,0.8375,0.8515625,1.0,1.0,1.0,0.5625,1.0
1865,62,0.7918661794354839,0.44384765625,0.496484375,0.51796875,0.6796875,0.84765625,0.9560546875,0.279296875,1.0
1896,62,0.8689831149193549,0.5255859375,0.633984375,0.655859375,0.7841796875,0.955078125,1.0,0.40234375,1.0
3349,62,0.8132875504032258,0.44306640625,0.503125,0.5759765625,0.65625,0.88671875,1.0,0.373046875,1.0
575,61,0.6890048668032787,0.349609375,0.427734375,0.447265625,0.53515625,0.57421875,1.0,0.32421875,1.0
5828,61,0.9129098360655737,0.4453125,0.7421875,0.8046875,0.8984375,1.0,1.0,0.419921875,1.0
8704,60,0.6490234375,0.249658203125,0.31640625,0.36494140625,0.4736328125,0.66796875,0.845703125,0.2314453125,1.0
17018,60,0.8645182291666667,0.5931640625,0.64921875,0.65234375,0.7001953125,1.0,1.0,0.54296875,1.0
1283,60,0.8309244791666667,0.33564453125,0.583203125,0.6009765625,0.69921875,0.939453125,1.0,0.302734375,1.0
5555,60,0.8835611979166667,0.544140625,0.64921875,0.682421875,0.7998046875,1.0,1.0,0.451171875,1.0
25334,60,0.9080078125,0.7921875,0.80390625,0.81640625,0.8427734375,0.93359375,0.962890625,0.6796875,1.0
1969,60,0.769140625,0.628515625,0.62890625,0.6791015625,0.7138671875,0.796875,0.8359375,0.5625,1.0
6696,59,0.7181375794491526,0.27919921875000003,0.37226562500000004,0.409765625,0.4404296875,0.8203125,0.98046875,0.19140625,1.0
49531,59,0.8063426906779662,0.4771484375,0.5296875,0.557421875,0.630859375,0.90625,1.0,0.3125,1.0
10244,57,0.8599832099780702,0.0892578125,0.1390625,0.76875,1.0,1.0,1.0,0.0654296875,1.0
24017,57,0.8659710800438597,0.1951171875,0.4113281250000001,0.6742187500000001,0.84375,1.0,1.0,0.125,1.0
25839,57,0.7712102521929824,0.428515625,0.487890625,0.53125,0.59765625,0.7578125,0.96875,0.37109375,1.0
536,57,0.8399808114035088,0.4546875,0.491015625,0.6140625,0.78125,0.9140625,1.0,0.2421875,1.0
2750,57,0.7759388706140351,0.60859375,0.63515625,0.646875,0.66796875,0.75,0.8671875,0.294921875,1.0
1140,57,0.6559073464912281,0.1845703125,0.191796875,0.2484375,0.369140625,0.6796875,1.0,0.1796875,1.0
2379,56,0.7465122767857143,0.34326171875,0.3818359375,0.4248046875,0.5390625,0.828125,1.0,0.30859375,1.0
19654,56,0.9203752790178571,0.609375,0.6875,0.796875,0.890625,1.0,1.0,0.478515625,1.0
3745,55,0.8637784090909091,0.5046875000000001,0.609375,0.637109375,0.76171875,0.96484375,1.0,0.185546875,1.0
26553,54,0.6255063657407407,0.54365234375,0.585546875,0.59765625,0.6064453125,0.62109375,0.65625,0.43359375,0.77734375
7411,54,0.8665093315972222,0.4341796875,0.59296875,0.666796875,0.8251953125,0.9609375,1.0,0.09423828125,1.0
1141,54,0.8383246527777778,0.6392578125,0.66015625,0.6677734375,0.6875,0.8671875,1.0,0.59765625,1.0
2841,54,0.8777669270833334,0.44267578125,0.540234375,0.6712890625,0.869140625,1.0,1.0,0.0732421875,1.0
29595,53,0.8818543632075472,0.5421875,0.6578125,0.71484375,0.84375,0.9609375,1.0,0.1640625,1.0
15303,53,0.8168116155660378,0.47109375,0.5578125,0.58828125,0.6875,0.8515625,1.0,0.423828125,1.0
705,52,0.8118990384615384,0.527734375,0.53671875,0.5859375,0.59375,0.857421875,1.0,0.5,1.0
96338,52,0.9360727163461539,0.6259765625,0.828515625,0.8513671875,0.9541015625,1.0,1.0,0.34375,1.0
1558,51,0.8985523897058824,0.591796875,0.69140625,0.763671875,0.900390625,0.93359375,1.0,0.40234375,1.0
1096,51,0.7977175245098039,0.32421875,0.40234375,0.51953125,0.716796875,0.8515625,1.0,0.283203125,1.0
34254,51,0.9273897058823529,0.66796875,0.69921875,0.87109375,0.919921875,0.98046875,1.0,0.37109375,1.0
8329,50,0.911015625,0.632421875,0.7640625,0.7818359375,0.8701171875,0.95703125,1.0,0.482421875,1.0
1513,50,0.8102734375,0.5712890625,0.691015625,0.70703125,0.73046875,0.794921875,0.931640625,0.173828125,1.0
50122,50,0.93890625,0.6884765625,0.76484375,0.84140625,0.95703125,1.0,1.0,0.50390625,1.0
7171,50,0.8083203125,0.47861328125,0.5234375,0.549609375,0.6533203125,0.86328125,1.0,0.416015625,1.0
2870,50,0.55185546875,0.179736328125,0.2908203125,0.32822265625,0.38623046875,0.4755859375,0.8173828125,0.16015625,1.0
77778,50,0.93818359375,0.6017578125,0.7765625,0.9443359375,0.9765625,1.0,1.0,0.0966796875,1.0
2684,50,0.7694921875,0.4978515625,0.510546875,0.515625,0.6318359375,0.7890625,0.9345703125,0.455078125,1.0
3721,49,0.9520089285714286,0.7140625,0.8601562500000001,0.95546875,1.0,1.0,1.0,0.27734375,1.0
6144,49,0.8824139030612245,0.512109375,0.55703125,0.6390625,0.77734375,1.0,1.0,0.248046875,1.0
14697,49,0.9477040816326531,0.77578125,0.821875,0.8664062499999999,0.9453125,1.0,1.0,0.59375,1.0
10238,48,0.5078125,0.4560546875,0.47265625,0.4767578125,0.4912109375,0.5078125,0.537109375,0.171875,0.6015625
4227,47,0.6210106382978723,0.5,0.5,0.5,0.5,0.5625,0.6015625,0.5,1.0
1752,47,0.7321517619680851,0.19140625,0.19609375,0.25361328125,0.498046875,0.84375,1.0,0.1865234375,1.0
4231,46,0.8796280570652174,0.533203125,0.59765625,0.64453125,0.8232421875,0.974609375,1.0,0.41796875,1.0
3076,46,0.6452105978260869,0.2294921875,0.23828125,0.25390625,0.27001953125,0.716796875,0.9013671875,0.205078125,1.0
4780,46,0.9064198369565217,0.5947265625,0.6796875,0.7509765625,0.8671875,0.99609375,1.0,0.40234375,1.0
12756,45,0.758203125,0.39296875,0.521875,0.59765625,0.6796875,0.75390625,0.953125,0.248046875,1.0
25374,45,0.8846354166666667,0.64453125,0.68125,0.72109375,0.79296875,0.93359375,1.0,0.23828125,1.0
356,45,0.9261501736111111,0.6421875,0.73046875,0.81171875,0.95703125,1.0,1.0,0.1181640625,1.0
76833,44,0.6660600142045454,0.5005859375,0.50625,0.5251953125,0.53515625,0.599609375,0.7392578125,0.287109375,1.0
11995,44,0.8323863636363636,0.703125,0.71328125,0.71875,0.728515625,0.771484375,1.0,0.6796875,1.0
3695,43,0.8834484011627907,0.551953125,0.59921875,0.6796875,0.8203125,0.9609375,1.0,0.51171875,1.0
1293,43,0.9007085755813954,0.621484375,0.6453125,0.708203125,0.84375,0.96875,1.0,0.5546875,1.0
1435,43,0.8614643895348837,0.565625,0.63203125,0.691015625,0.81640625,0.92578125,0.984375,0.203125,1.0
248,43,0.9925508720930233,1.0,1.0,1.0,1.0,1.0,1.0,0.6796875,1.0
1753,43,0.8678234011627907,0.615234375,0.66328125,0.6796875,0.716796875,0.94140625,1.0,0.5625,1.0
10,42,0.853515625,0.62265625,0.65234375,0.6552734375,0.6796875,0.94140625,1.0,0.515625,1.0
67342,42,0.8971819196428571,0.6376953125,0.680859375,0.7404296874999999,0.8369140625,0.970703125,1.0,0.494140625,1.0
30191,42,0.9330822172619048,0.5841796875,0.67421875,0.9166015625,0.96875,1.0,1.0,0.408203125,1.0
9210,42,0.87939453125,0.40078125,0.542578125,0.6775390625,0.873046875,0.984375,1.0,0.2470703125,1.0
3555,42,0.7870628720238095,0.32841796875,0.3746093750000001,0.52578125,0.591796875,1.0,1.0,0.251953125,1.0
1803,42,0.8973214285714286,0.46728515625,0.5882812500000001,0.7705078125,0.8935546875,0.98828125,1.0,0.353515625,1.0
2629,42,0.7321893601190477,0.26689453125,0.31074218750000004,0.37724609374999996,0.60546875,0.796875,0.9208984375,0.244140625,1.0
3594,42,0.9182942708333334,0.5533203125,0.6433593750000001,0.7603515625,0.9228515625,1.0,1.0,0.46484375,1.0
20332,41,0.9368330792682927,0.62109375,0.796875,0.87890625,0.9921875,1.0,1.0,0.236328125,1.0
38763,41,0.8828601371951219,0.51953125,0.6171875,0.67578125,0.796875,0.98046875,1.0,0.474609375,1.0
3593,41,0.625905106707317,0.515625,0.51953125,0.51953125,0.55078125,0.61328125,0.66796875,0.369140625,0.82421875
14201,41,0.944359756097561,0.70703125,0.828125,0.87109375,0.953125,1.0,1.0,0.54296875,1.0
13753,40,0.954296875,0.751171875,0.877734375,0.9265625,0.9794921875,1.0,1.0,0.33984375,1.0
1790,40,0.924609375,0.6634765625,0.7140625,0.840234375,0.8818359375,1.0,1.0,0.33984375,1.0
4636,40,0.707958984375,0.31552734375,0.3689453125,0.42900390625,0.54736328125,0.748046875,0.9599609375,0.205078125,1.0
1084,40,0.743994140625,0.3251953125,0.38203125,0.48046875,0.5302734375,0.75390625,1.0,0.28515625,1.0
63759,40,0.82646484375,0.5642578125,0.57421875,0.63671875,0.7353515625,0.859375,0.962890625,0.40625,1.0
3867,40,0.8208984375,0.4333984375,0.5726562500000001,0.63359375,0.748046875,0.8515625,0.974609375,0.3125,1.0
5274,40,0.907177734375,0.6068359375,0.669921875,0.803515625,0.8974609375,1.0,1.0,0.205078125,1.0
4916,39,0.8891726762820513,0.4755859375,0.6531250000000001,0.6984375,0.841796875,1.0,1.0,0.29296875,1.0
3855,39,0.7622195512820513,0.4673828125,0.55625,0.5625,0.626953125,0.77734375,0.90625,0.349609375,1.0
21749,39,0.8510616987179487,0.573046875,0.65859375,0.6734375,0.69140625,0.92578125,1.0,0.53125,1.0
